text,label
Hye can u open ur dm   Thankyou  ,neutral
chaudhri saab ka status khrab kr diya is tweet ne  ,neutral
Sanjay Ji Ye Andhbhakto ka desh bangaya ab   kuch bhi hota rahe ya BJP inki pichli maar bhi le to ye   ,negative
Galat ko defend mat kro jo galat h wo galat h agr ye govt b logon ka haq Mary gi to hum isy support   ,neutral
     buckets I just wanna thank God for allowing me to see this day   on to the next chapter of my life   ,positive
lekin ALLAH ny dosru ki islah ka zaroor hukam diya hai   Agr koi galt kr rha ho aur hum usko roky naw   ,neutral
Kisano ki chinta ki or pansion ki ghoshna kr apne majboot irade jata dene wale PM Modi ji aapko Hardik badhai     ,positive
jb samny wala kuch keh raha ho to phir bass usski suno or sirf muskrao    cox apka time bhi aiga phir ap bolein   ,positive
Tera haal uss bhikhari ki trah hai jo daaru roz peeta hai aur paise bhi nhi kma paata   Wah rr Bikaau Journalist  ,negative
System fail hai isliye train tak pahucha gaali likhne se sahi baat galat nahin Hoti,neutral
Gainde Teri Budhhi bhrast ho gayee hai mandir me baith ke Non Veg Kaun khata hai ,negative
Yahi mudde ne rahul Gandhi ko haraya ab lagta hai apki Bari hai    bjp ki jeet hi in muddo par hui hai ye mudde nahi   ,neutral
Tujhe bhi bahut logo ne shraap diya hai   Teri lutiya bhi doobegi   Same like dhobi ka kutta     Na ghar k   ,neutral
hamare aadarniya pm Narendra modi ji ko doobara pm banane par dher sari subhkamnaye aasha karta hu a   ,positive
   It took just a few months for Kamal Nath to show his true colours   What is  saying on this   A corruption case of  ,neutral
     heart   Bharat And the wait ends in   days I believe This will be his Best till date Might surpass Bajrangi   movie w  ,positive
   Abe tujh jaise mare huy Ko amit sah ji kya marenge jo khud mara huya hai ye khauf   ,neutral
   Pata Nahi Ye FB Pe Couple Kesy Ban Jaty Hain       Hamsy Tw Koi Dosti Tak Bhi Nahi Karti      ,neutral
A    Place Chapora Fort Goa Movie Dil Chahata hai   ContestAlert   Contest   VacationModeOn   ,neutral
Isn   t that a tight slap on your face and   Presstitutes like you in India   Socha   ,negative
Jo Chor h wohi money trail chhupatey Hain or MAA Ka janazey pe Nahi atey or phir bar bar jail jatey   ,neutral
Ramzan ka maheena ho chahe kitne bhi feeders hon posts city meter pe hojae phir bhi sepco wale tripping nh band nh karenge   B   R   Bukhari  ,neutral
      chanda I will take screen shot of ur account and put wallpaper to my whole life in loving memory of you,positive
Itni grmi me bhi govt light nahi de rahi h   glti kr di vote dekr congress ko,positive
Are bhaiyya sab kuch chalega vote diyo ho na criminals ko to laat khaane Kya Pakistan jaoge,negative
  return  yeh wala tweet like karke aaj ka din bana diya   mein toh iska dusre account me bhi   ,neutral
Chutiye ssc   gcl     vale bichare etani mehant karke exm diya par tune koe twitt nhi kiya   ab kyo bo   ,negative
Hey everyone Follow him    CrusH Interactive Good humor Bomb tweets Follow back   Bhot acha hai Must follow    CrusH,positive
Us gaandu k bachy ne pain killer di he nahi keh raha tha stomach ki waja se yeh sab hua bhenchod mera stomach theek hai,negative
   PC is FIX and TABLET is DRAW ART is PIXELS BABA and KEKE in GARDEN PALLETE is ENDESGA   most importantly BABA is YOU     ba  ,neutral
Tere maaliko ko jail yahi bhejenge    Fir payment k lie rote rehna,negative
Are flipkart support ghatiya he ekdm Amazon is far better than that   ,negative
   Wishing Shri      gadkari a very happy birthday   My prayers for a long and healthy life   Your dedication and hard work  ,positive
News Channels Se Bhi Experts Social Media hai kyu ki Evm me ghotala Gadbadi ke Hajaaro Videos Social media me aarah   ,negative
I kicked my best friend bcoz I m sexy ,neutral
My love friend Sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love frien   ,neutral
  Shupriya    River Mateey   aapke ashirwad ss koii abaad nahi hoga barbaad hoga   radhemaa,neutral
Aj  ne OIC ma jo takreer ki h us ko sunany k bad un logon ko ghairat se mar jana chahiye jo Khan ko yah   ,negative
    Atalji his words and principles are always with us and act as catalyst for our   developed   bharat         ,positive
JDU ko bas   mantri de kar bjp ne ghammandi hone ka saboot de diya hai   Koi nai khud malai waala ministry   ,neutral
World cup hum jitega   worldcup   ,positive
Got my nails done   What can I say I   m pretty proud     ayyyy ,positive
Hii i love u sunshine         Hiii I love you more sweetie      ,neutral
  ayuba We apologize for that difficulty send us a DM let   s see the screenshot of the errors you got,neutral
E dekho sarwa neharuaa patane me laga hai     desh bhakt aazadi ki ladai ladd rahe the aur E saala aiasi me laga hua   ,positive
Have you ever met a boy jiske nakhre ladkiyon se bhi zyadaa hote h   Bc jeena haraaam kr dete h    ,negative
Why did my grandmother decide that squash sardines and   patties were a good mix for my lunch   hhhhhh,neutral
Oy fake account yeh Quetta nahi hai Peshawar hai ab chup chap wapis apni India   ,negative
  omer      MuhammadPTI Ye jo sohni dharti hain     ,positive
Modi ji aapne Rajput k liye to Kuch kiya ni but kad jrur chota kiya hai   Sayd Aap bhul gye haia Jb Aap pm umidwar b   ,negative
Is qoum ka kch nhe ho sakta pori team na khailtay galti captain ke hai waisy ye naye logic aise qoum   ,neutral
should have given cricket bat hockey ki sunte nahi lok  ,neutral
  Nikhil Happy birthday bhayya     All the best for ur feature projects,positive
ji aap kirtan kijiye    Shri Ram Jay Ram Jay Jay Ram     baar    mann ko bahut shaanti milegi   ,neutral
Bhai ye bt sb ko smjhne ki zrurt h   K aisa Jo b krte h unko religion ka g   ,neutral
   I m a visual artist   This is one of my recent works   I m new on Twitter   Show me around   Please help      ,neutral
  jaat Bolne ke dhang yeh kyu bata rahe ho Ki haar gaye Arey bahut tarkeeke hai aur bhi Kati pal   ,neutral
Sir We appreciate your work     Thanks for serving us     kuchh aur achchha hoga    ,positive
Pehly tum jaise desh bhagt choutiye kehte the k hum points de denge per   Pakistan se nhi khelenge ab kiya hua      ,negative
A lesbian love story that breaks the typical   ladka ladki   binary on Delhi stage   Times of India   ,neutral
Oye preshan nahi ho Maro   Ayatal kursi parh k phoonk do it does work   Nahi gum hogi,neutral
     mujhay lag raha hai meri tranfer honay wali hai ,neutral
Rohit jab tere jese bhadve patrakar banke bjp ke talve chatate hai to bahiskar ho   ,negative
Party se maal leke bech k or apni sale   ,negative
Sir I am Bihari apes mera anurodh Ki aap bihar ki hit ko dekhate hue aap mantrimandal ke bhai bihar   ,neutral
aur yahi kehte rahe ga Pakistan team ke elawa kesi main himat nahii ke mujhe etna dard de zalimmm ,neutral
  To take on    In chaar shabdo me aapke baukhlahat   ,neutral
if you feel Connected   Now     shayari   love   poetry   urdu   urdupoetry   shayarilover   hindi   shayar   quotes   ,neutral
    Aap toh   Badi Pyari ho jii Very Polite And Strong Enough to Face any situation I owe You for Always Appreciat  ,positive
   sir just saw your fabulous steps in the song     Pehla pehla pyar hain Janam tere liye     simply electrifying    ,positive
Ye toh possible hi Nahin hai    Grow up so pehley I ll throw up     Thank you so much buddy  ,neutral
  ind             I don t know where did I come out as a congress suppor   ,neutral
  ddl CA no             This is my CA no   Aur pichle   dino se baar baar power supply cut ho rehi hai su   ,neutral
   Not to sound depressing but I miss being this excited about life lol ,negative
Bjp me kaam krne valo ki kami nahi ha   ,positive
Itna to tay ho gaya ki kitna bhi padhkar is desh ka nojawan bhale hi pakore bech lega lekin Kisi ke feke huye       ,positive
sikh community is also in minorities here     but unhone kbhi esa nhi kaha     kuki unh   ,neutral
Kyu Bata rahe ho ye sab ab Kya fayeda sir ab rakho isse apne pass Yahi haal h Media ka dekh   ,neutral
India ko barbaad karne wale hamaare chutiye rajneta Or chutiye rajnetao ko support karne wale chutiya   ,negative
Kyaaa    Ciel you look so cuuuute   Do your best      Elizabeth   to Ciel  ,positive
Very Nice Sir yhi ummid hai aapse please ham sabhi jan manas ka reply aap time nikalkar dete rhi   ,neutral
Pakistan be like           Humko IPL nahi khel ne diya eshliye    over ki match samaj ke khele the      WIvsPAK   ICCWorldCup    ,neutral
Kya tum bhoolgaye tum     the aur wo hazaro the Aaj sirf     ko dekhkar Carodo ki taqat darjayegi nahi Kuch nahi h   ,neutral
shrm tmko mgr nh ati ehsan faramosh ho tum ch nisar ki tc krty nh thkty thy ab b   ,negative
He is my best friend   Absolutely love him   One of the best person I came across   Isse zyada tareef ki to hawao mai   ,positive
Exactly      s m jab tk hota weather i like it   Coz it s cool and something bearable     har      mi   ,positive
Hey Manak Gupta take this   U r a BJP chamcha   ur concern is fake  ,negative
   Whats Going On                  Wow Love With  Status   Bharat   BHARATAdvanceBookingStarts  ,positive
     LoveLike   JESUS   GOD creates GOD loves GOD hears GOD helps GOD heals GOD saves GOD speaks GOD blesses GOD teaches GOD watches GOD ans  ,positive
  Rashid beef kahenge Afgal k gun jyenge fuck off mdrchod,negative
Allah kary ap ko b koi asa banda milay jo ap ke ankhin kholy to ma usy dno hatho se salam peesh kro ga,positive
  Starr Teri maa ki Pakistani Saale Fake News teller,negative
pehle insaan banle jaat paat k naam pe surkhiyan batotna band karo and India mein rehte ho so be Indian         ,neutral
Woo hoo Cricket World Cup starts today   Good luck to hosts  in the tournament   hope for a good st   ,neutral
Bhai World cup ke time pe kisi Indian player ko troll mat karo World cup jeetna hain toh pure team ko A  a khelna padhega,positive
  Ganga   GangaBachao   SaveGanga   NamamiGanga   pollution   WaterPollution                                         ,neutral
To all Congress supporters Remember   maukamauka ad on star sports during cricket World Cup   Keep your crackers for   ,neutral
   Thank you Irene Thank you Tamara Thank you Hajar Thank you Nicole Thank you Alba Thank you Celia Thank you for  ,positive
Iss shw mein shuru se yahi bola hai    s mein yeh nahi woh nahi hota khaskar ladkiyaan itni fast thi ye   ,neutral
Hamyat tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne Lanat tere te patwari,negative
  Edwin   i khale ni kha ni nwu humesa mhani luya,negative
Pakistan     me all out ho gayi   Isse jyada log to hamare gaaon mein JCB ki khudai dekhte hai     PAKvWI   ,neutral
Wahh re chutiye wahh yahi umid thi latkhor sale laat kha k hi sudhroge kaam pe dhayn d   ,negative
     Ye hi to he sabka sath Sabka Vikash sabka vishwash or tabhi banega hamara Bharat mahan     C  ,neutral
Lines    Jab koi sach bole to sab kehne lgte h we live in secular country huminity sabse aage    ,neutral
India waly khush ho rhy hamari harr sy     jb pak india ko haraye ga tb pochna us sy   ,negative
  DREAM so renjun already gave us a spoiler of DNLY Don t Need Your Love   NCT Dream X HRVY huh     look a   ,neutral
MUJHE HAI EHSAAS MERE BABA KE HUM SE PIYASE HO TUM ZIYADA KARUGI TUMSE   PHIR TAQAZA HAI BABA BETI KA TUMSE WAA   ,neutral
ji Dear sir ji vry vry congratulations    Aap jeete hme bhut khushi hui bhut bhut Hardik shubhkamnay   ,positive
       oum     Ek nahi blki kai farji N   G   O    s ese hain jo desh me hindu dharm ko badnam kr dharmantaran ko bad  ,neutral
Today I realized I had a problem when I was feeling bad and I went to Ulta   Not to buy anything   Just to be among s   ,neutral
Mukhyamantri Yogi Adityanath ji chinnara Panchayat ke a Kamlapur Colony mein Main Ek Saal pahle Bijli ke Pol Lage A   ,neutral
Aap Ko Salam aapko ek shiv sainik Jo apka bahut samman karata hai ushkee Salah hai bihar me Jdu ni   ,positive
  who    by   two Kyonki inke piche Modi Ji ka Naam tha   Baki to samajh aa hi gya hoga  ,neutral
Kyo be sale tu fir aa gya ab jute maru tujhe tu to kah raha tha congress ki sarkar b   ,negative
Jantaa ne bahut vishwash ke saath sarkar banai hai Gareebo ko direct benefit mile jai hind,neutral
Media ko list nahi deker galat kiya media ka haq he list lena or public ko btana kon minister ban raha he,negative
  says   Yr wo English ka paper lhr me postpone hogaya tha wo   ko ha,neutral
Rotudu Wagle        ha ha ha   I am enjoying this even more than I enjoyed the election victory   Parasite   ,positive
Boht achy naya Pakistan Khawar Manika ke qurbaniyon ke wajha se he to bna hai   ,positive
        Kya chacha     Tirth bhraman karne ki umar main     Mc BC kar  ,negative
   Mere   Ram   bi tum mere   Rahim   bi tum     Sari   Kayanat   ke   Ram Rahim   ho tum     Love you so much pita jii        Plzz pit  ,positive
   Salary aagaya Baas ab   Super   ka aur ek poster aa jaye   Days to   Super   Trailer   And a dream come true  ,neutral
  Kar liya yaar   I pondered for a long time but couldn   t find the answer   Then I chose my handle  ,neutral
  jeffery    Kshsjsksks I love you too you   re so talented and sweet uwu ,positive
   G  Chutiye saale dictator aur democratically elected leader kaa farq samajhte nahi kanoon samvid   ,neutral
Rubika ji or mere bhai nishant se koi kuch nahi kahega samjh gye ki nahi islam ke thekedaro,positive
     only Chaubey ji to   Prerna tumne meri komo ko mara hain main tumeh nahi chodungi WTH is that   from Chaubeys   to Mohini every  ,neutral
      nabeel  Imran khan prime minister hei or ap keh rai hein k system use kam nae krne de raha Jis sy  ,positive
By the end of this world cup aap k captain k saaray kapray utar jain gy jaise champions trophy ma utar gy thy   ,negative
  prof     Thank You bhai jaan Love you     always   ,positive
  Pandit      E ladki Momta ko marwa ke maanegi      Acha Hain tumra jaisaaa Log bangaal main nahi H   ,negative
Aisha mat koro Momta didi nahi to BJP sorkaar raatoraat gir jayegaa  ,neutral
Harbhajjan Jesa third class banda nahi dekha   Overconfident chutiya saala,negative
  d   h   nair Chutia banana band kar bc     Arshiya Kai Rehana Siddqui Aur tabassum ko to me khud har   ,negative
awwww im not good at expressing my feelings for jae kaya this means alot uwu im glad may nakakarelate sa   ,positive
Woh Congress doosra Congress hai ab jo bhi hai south indian National Congress ya toh Italy national congress,positive
  CHUNAAV PARINAMO NE DIKHA DIYA KI CHIT FUND GHOTALE K RAFEL K CHOR MAHAGATHBANDHAN WAALO KO CHOD K KOI     ,negative
Yogi apka bahut bahut pranam Please Lucknow Kanpur Gorakhpur Kashi me bhi IT companie   ,neutral
Happy Birthday    says   Many happy returns of the day    Allah lmbi eman wli Zindgi ata kre Ameen    ,positive
Mera apki tweet se agree he nai hy   Love apko kamzor nai krta   Love apko takatwar bnata hy   U have lov   ,positive
Sorry gill sahb Azaadi sirf in journalists ka haq hai baqi ko ye chorte kab hain kabhi ,positive
nahi not for that   and haa meko actually khareedna hai but second waala is zyada beautiful and elegant,neutral
Tension mat le   Excitement kudo ba khud aaega when Spurs are leading at half time  ,positive
salute hy tumhe dher sari duaayen ,positive
Aise keh Raha hai jaise k kabhi kisi larki ko hath nai lagaya ho isne   Nai nai yeh Bhai   ,neutral
   THIS       har Chehre k upar chehera hain yahaan     your look Emraan     Astonishing   Love you Emraan   All th  ,positive
Friend   Yr Itni   Garmi me   chai Nahi Peeni Chahiye   Achi Nahi Hoti   Me     apanindori ,negative
  Sena  Jai shree Ram Brother   and yes RAMZAN Mubarka      Love From Bengal  ,positive
     Pakistan ke bad kismati hy ya ya hamary gunaho ke saza ky is jasy ab hamy represent Kary gy,negative
ye tau proper ganda hai bechare haar jo gaye  ,neutral
Congratulations   sir          pm ki kueshi Mubarak ho    sir main ek aam aadmi jisne aapko aapki kueshi pe   ,positive
Ab ye kon kiya lekin jo bhi kiya kya gazab kiya       ,positive
Chicha aap rahne dau tumse naa ho payega naa tumse election Jeeti jati hai naa dhangse tv par debat   ,negative
last episode ki starting ne dil jeet liya tha     is baar end ne     really bahut tanha hote h diwa   ,positive
  jain          ye aap ke bachpan ki video,neutral
uneducated bhakt far better than madrassachhap educated   amit shah is now HM Janat ki tic   ,negative
  G       Hindustan Mein Hindu Muslim Ek dusre Ke Dushman Kabhi Nahi the ye To kuch political p   ,positive
    No one jobless     only congresi and Rahul Gandhi is job less     all are doing there job    koi bhukha nahi sota aaj  ,neutral
Sir ji aap BHI imandaar insaan ho god bless you     Modi ji Ka pichla   Saal   ,neutral
Tum jeeto ya haro hamy tum sy payar hy Good luck for next match,positive
Khuda yaha bhe hai waha bhe hai   Har jagah sirf wohi hai   Sirf wo   Jis Rab se tum yakeen ke sath kharray hokay ma   ,positive
  shaaa  Okey chiddi shah Tera point samj Gaya mujy sirf objection ye Tha Jo kuj mullah Chand daikh   ,negative
These r some small mistakes which India should avoid      kutto ko ghee hazam nahi hoti waise bhi  ,negative
  anie Walaikum salaam May Allah SWT bless you Sister,positive
who cares     Ab modi ji he na     GDP     bhi hoga to bhakto ko koi fark nahi padega     bas     vo aur Lokpriy h   ,neutral
Bhaut acha kiya Tere jaise agent BJP ka hi Prachaar karte hain U are truly Deshdrohi,negative
     BEdTET     Lakho yuva berojgar ke sath jo vadaa aapne kiya h usko aap kb pura krenge Hmlogo ki jindgi barbad ho gyi h  ,negative
Is shadeed garmi aur habs ka kya karen jo karachi may per rahi hay   Garmi aur paseene se bura haal kitchen me to jaane ka dil nahi kerta  ,neutral
Then display on Ur ac u r kanjoos so that no one expects      ,neutral
Kya hua nhi bulaaya to koi kanoon hai ki DMK KO AANA HI CHAHIYE PATA NHI YE BBC KABSE PAGLA GAYI HAI A   ,neutral
  Agha   No he is not coward he is Nehro s remaining   abu bachao baby,neutral
Kisi bhi maa ko apna bachcha nakara nhi hota haa   mulyankn to smaj krta haa  ,neutral
And they want Kashmir kabi nahi sudrega ee log     pspk ,negative
  Faz   Are you that pussy that you can   t take that on your ones   man up bhaiya,negative
  flickk Tera baap bhi chaaka hoga na phir to    Khud ki ijjat to h nhi km se km virat ki ijjat to kr le bkl,negative
Have a happiest birthday sir You are an inspiration a good human with a great gre   ,positive
   Rashtrapati Bhawan is ready with all it   s beauty to welcome  ji and his new team as the sun sets on its backy  ,positive
UwU I love your kindness   I hope something amazing happens to you   Something life changing   I love what y   ,positive
Pure kashmir ko barbard kr dia tum logo ne apno gandi rajniti k lie,negative
Sir Hamri Uni mei bhi HEC and PEEF scholarships k funds rok diye gaye hein thori c nazar e karam is traf   ,neutral
Lage raho sir   abki    se   ka target miss ho gaya abki    se   pe layenge   Jai pariwaarwaad   Best wishes,neutral
Army mulk ko doone derahi hai agr yeh martial law lagake in lgon ko mayt ki saza nahi d   ,negative
Shatrughan Sinha   Yashwant Sinha   Arun Shauri ye log sabse bada bewkoof aur moorkh   ,negative
Ajkal ka love bs lust ban gy ha   ,neutral
Ye jo peet rahe hai unke thopade pe likha hai vo BJP ke hai    Ya tujhey specially aa kar bataya hai   ,negative
      Lovely beautiful movie lovely all songs tu shayer hai mein Teri shayeri jiye to  ,positive
Anjana ka problem ye hai ki Congress nahi debate mei toh Raunak nahi ati hai debate mei trp drop hoti hai,neutral
Har cheez ke liye modi hi hi zimedaar hai puri baat likho koi pagal nahi hai jo tujhe marega apni galti bhi ba   ,neutral
Oye Begum Hathi    PM ke Khwaab le rahe They     Arre Teri toh B B Udh gayee    ab Doh Bungalow Gurudwara Rakab Gan   ,negative
  national   Ye kutta bhi bahut bhonkta tha fir ekdin Patel ji ne kaan me kuch Kaha is ni   ,negative
Mam aap nahi janate ki hum Bharatiya apka seva bahut miss karenge   Aap jaise neta Milana bahut mushki   ,positive
  Heheh saje tnye Btw congrats   jgn lupa mlm ni mlm ke     ,positive
         nahi     by the way apki love   ,positive
Main to TV mobile par bhi nehi dekhunga flop remake film Bharat ko kya dekhu   Stop watching this type of nonsense films,negative
Ka product to fake hota duplicate hota hai SanDisk ke naam pe local market wala product bhejta hai,neutral
Ohhhhh Tu to sale Dailly galiya deta h TV debate me modi ko wo kya h     kaliyeee,neutral
 K followers hogaye bhai   Abhee tak koyee akhalmand insan hame badhayee nahee diya   Hum bhee BJP ki tarah reverse d   ,negative
Tyjhe teri hi bhasha me jawab to diya ja sakta he Me bhi teri behan ko randi kothewali bol sakta   ,negative
O hello kaun ho aap What is your identity out side west Bengal Through out the country and in the   ,negative
  Dash That is so wrong in all levels yazi even the ancestors wld punish u let alone God I wld never I mean   ,negative
what an amazing ending of   RanjhaRanjhaKardi      Rona Agya Tha End Dekh Kr     absolutely outstanding acting by   ,positive
  bakolia   Tab toh tu starting se hi topic se bhatka hua h Ja ke dekh record me baba kya bol ra  ,neutral
Bharat Mata ki jai Jai hind jai bharat Shriman desh ka ek nagrik hone ke sath mere man me ek vichar utpanna hua h   ,neutral
i am proud of you my country pm narendar modi ji ,positive
  shatram Arey ye meri Didi depressed Ho gyi       Bechari Chlo   din me rr to band hoga Aur ye tweets kuki mjh   ,neutral
  Shoaib Akthar ki nae dekhe   Rashid Latif ki nae dekhe   Tuaha Sohail chutiye ki dekhe sirf videos,negative
You are too kind Muzhe sirf aapne aap se sharminda nahi hoona hain Baki jo kuch thoda bahut accha karloon that is gravy on top,neutral
yeeeeee I want to see thanks,positive
Let s check all the EVMS and VVPAT of GUJARAT alone     Sab samajh Aa jaega     Why select and choose   ,negative
kaha gayi desh bhakti sardarna saheb ab awaj nahi utawoge shame on you and your channel   ,negative
Huhuhuhu      thank you my maalala life support system huhuhu di ko maendure lahat ng probs   ,neutral
  singh   Jeet ki hardik subhkamnaye bhai,positive
Good Morning   Modi sir Best of Luck Apko Meri Subhkamnayen Apke sath hai   Aur hum log chahte hai Hm   ,positive
  mehakz Mera sa bi fb la unfollow kar diya tha is na   ,neutral
That is pure love bhayya women beat the men whom they love very much,positive
when people unfollow me i always question myself what i done wrong but challu koi gal ni their loss sanu ki     ,positive
   YogendraYadav Ager ye deshbhakt hai to jiss yuva ne bjp ko vote daala wo kya desh dharohi hai yadav g me e   ,positive
Allah ne betiyan dekar mujh par ehsan Kiya Betiyon ki muhabbat ek baap hi samjh sakta he Thanks god ,positive
Heartiest Congratulations to you and your Team sir    Sachmuch seena chauda ho gaya Jab aapko vapas PM   ,positive
my pyaari PariiiPrincess      kbi b koi worry mt krio    always muskurati rhio         apna ache se khy   ,positive
Aapka survey ekdum sateek tha Aapko aur aapki team ko hardik subhkamnaye Your hard work paid off,positive
Ye sabhi milkar yadi nursing cadre ko Dr bana sakte hai to phir sayad is desh me drs ki sunami aa jayegi phir to   ,neutral
Jcb   RCBgirl   CB   CHUTIYA BANAO     Nahi Vishwas nahi ho raha click here   check   ,negative
Thank you Ms   Mangu Amen i will be better soon,positive
Shri Narendra Modi Ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa   ,neutral
bakwaaas there is so much love in friendship people forget that ,neutral
Ye dekho khulam khulla karrik ki bashing   are behen ji teri naira ne Ak ka mot kese accept karliya   Worst daughter   ,negative
Aur iss tarah zee news ne jo election      me hissa lek   ,positive
aaplog jaise broker politician ka dukan ab close hi samje ki lalu ke beta ke through rajsabha aana hai nahi to Nave   ,neutral
Jo log slam ka jwab b w   s is trah dety hain un se request hai k AP Jo bomb bna rhy ho na wo pehly bna lo bad Mai furst se jawab de dena,negative
   The   Ram naam satya hai   moment for the Left in India   ,neutral
ONE OF MY FAVORITE PHOTO BY THE WAY SHAM USE IT AS A WHATS APP WALLPAPER                                             ,neutral
A Marathi film industry and people miss him like anything   Laksha we are love you   U r part of   ,positive
   Thanks to body positivity God Andy Ruiz I   m gonna eat a second dinner and go pick a bar fight   Thank you Andy on behal  ,positive
Ye BJP spokesperson aur MODIJI ka kauf   Ab ye tutiye kar bhi kya sakte   Congress ko harane me in spokespersons ka bhi yogdan hai,negative
we miss the mauka mauka campaign Get it back   indvspak   CWC       maukamauka,positive
     fire    I hope baby kicks a lot tonight     alu e koe moe,neutral
Aaya result desh ka pappu toh fail hai   Papu k saatgathbandhan toh fail hai   Bua bhateja eka bandhan fail hai   Didi   ,negative
  Ish item ko kaun samjaye ekbar samaj ko ullu Bana sakte ho baar baar nahi    Tere jaise kitno ki yuhi   ,neutral
Big day for the nation Aaj hamare Ghar ka society ka bahut bada din hai All the best for next   years         ,positive
Yeh bakwaas nahi karega toh iska ghar kaisey chalega paanch saal mein modi y   ,negative
Sorry to film Vivek Oberoi ki wajah see fail Hui hai koi achha actor Lena chahiye tha,negative
Arey ye to BSP ka batting karta tha abb cong ka ho gaya kya enki baat koi value hi nahin hai sale   ,negative
This   Cosmetology job might be a great fit for you   Click the link in our bio to see it and more   Prestige Beauty A   ,neutral
Q be madarchod ramadan mai goli nahi maarsakte lekin terroist ko bachane k liye pathhar fek sakte h   ,negative
   Election         Misa Bharti   Lost    Prakash Ambedkar   Lost    Prakash Raj   Lost    Kanhaiya   Lost    Urmila   Lost    Sha  ,neutral
Lora kurnay ja ri hay kalay coat ki badmashi ab nahi chalni yah iftikhar chootary wala drama apnay anda   ,negative
Bachpan maii yeh chuha Mera crush tha     ,neutral
  acc    Bukhari  Chat per planting karlo   When there is a will there always is a way  ,positive
Pragya thakur ke Bhopal mein jeet se ye sabit ho gaya hai Hament karker ji desh dhrohi the tatha   ,positive
Armaan my b day pe tum mujhe wish karoge nah    I want your wish on my special day    without your wish   ,neutral
   Neki aisi ki dil khush karde   Small or big all good deeds matter   Help someone in need feed someone poor help your p  ,positive
SuNi SuNai Py AMaL Kr LiJiya MaLooM ho Jy Ga G Chitta Jora paya Aray kahi Aap Wo WaLa SuFaid to Nahi   ,neutral
Jub tak Burayi k khilaf Ladoge nahi Thab tak tum Sahi ya Haq wale Sabit Nahi Hoge   Haq ushe nahi kahete jo Batil ko   ,neutral
Citizen s Portal Part     for example aik aam admi jab wapda ki shikayat karta hai yoh osay sub division or divisi   ,neutral
Many many Congratulations to our prime minister     Sabka sath sabka vikash sabka visvash    jay Hind    ,positive
  too Are ye  pagal ho gaya hai   Ab  se itna bhi darne ki zaroorat nahin hai    ,neutral
Janam din bahut bahut Mubarak bhai Happy birthday dear bro,positive
  in Apke ek baar fir se hamre desh Prime Minister banne par apka desh ki ek sadharn garib mahila ki t   ,neutral
   Hahahha nh y tra chamcha h hamary pass bht h   ,neutral
     Talash Pakistan Kay Har Ghar Ki Kahani   Thank You   Muftay for a well researched Preview   FeatureFilm   ZeekayFilms   Coming  ,positive
sad that u didn   t come to austria   maybe nect time I   M WAITING,neutral
Baki jinko fikr ni hoti wo apna balon se mouchain bna k pix leti hain  ,neutral
Mujhe samajh ni aya please clarify ma am,neutral
Fir chutiya sala  th fail bolega evm hack ho gayi ,negative
   Wish you a very Happy Birthday Akka   This is a special year for you with lot of responsibilities on your shoulders   Nanna   s bl  ,positive
   ravidubey sir apki   dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr   ,neutral
  Rizvi    Right mm hindu Muslim yeh lougoka dukan hein,neutral
Plot hi plot   khurana se better koi naheen   Rehta hoon pani main par zameen sari meri hai   Sapney   ,positive
  VinodR  Vinod ji Just chill man Modi ji kuch sikho aap Jab aise kutte aur kuttiya bhaukte hai   ,negative
Yehi toh Rahul Gandhi samjha rahe the ki    years ki highunemployment aaj hai   But people of India cant u   ,neutral
  creations Funny show Pak ke toh hote hi nahi hain     koi Telefilm dekh lo   I ve heard   Khaana khud garam karlo   Is nice and funny  ,negative
         Scindia     dhanani   ,neutral
Our humble prime minister  Ji or janta ko dil se pir se majbut sarkar chunne ke liye thanks   Jay hind Jay bharat,positive
Abe they are sheilding them self from cyclone teri chaadi be Nahi bachega  ,negative
Friend   breakup hurts the most      Me   kabhi bestfriend n exam m ignore Kiya h        Betrayal   dhoka   MEMES,neutral
i love yoongi but hoseok       wow papi   ,positive
Very disappointing sir iss baar Socha tha kuch apne karke dekkha diya kuch or  ,negative
Hamid Mir sb appreciate bhi kr dety Well done PM IK hi likh den We r proud of you IK   I   ,neutral
   IM SO PROUD OF YOU         I LOVE YOU    congratulations to you   all your homies   ,positive
   Best Wishes for Today s LaylatulQadar Transmission   May Allah pak Give uh More   More Energy      HopeFully Ye Mehfil Bhi Tam  ,positive
Aur Dharne pe meine Teri choti Baji ko choda Tha   Captain Safdar ke sale   ,negative
Madam Abhi tak samajh me nahi aaya congress ki itani badi haar ka Karan AAP jayese social media per activ   ,neutral
  okay frl like is that too much to ask for     mfs ain   t shit lmao,neutral
bhai shyd isi tweet par  ne block kia  ka baapu ji modi ji modi ji   ,neutral
BAJRANG BALI BAJARANG BALI   DUKALU YADAV   CG SONG   AUDIO SONG   LORD HANUMAN ,neutral
