text,label
Hahahaha Iss chutiye ne apna hi jhand kar diya yahaan Saale jo search karoge wahi suggestions in form of ads aay   ,negative
  ramdev kya SAB kuch Ramdev hi bechega ,neutral
Conclusion   aap to nhi sudhrne vale   FAKE account   ,negative
aaj hamre des ka aan ban san shri narendra modi jee ka sapth grahan hai please inhe sabhi log duaan kare ,positive
Haha wen the love tweet gets   by  teekhalal    panipuri wala    chai wala also      aur koi bacha bai bhai    ,negative
Khan sab Jumah Tul Widah hai aj or bohat mubarak din hai ye is mubarak din py Allah pak se guzarish h   ,positive
Yeh janwar jaha bhi dikhe mujhe tag karo phir saale ki purey khandan ki aisi taisi karr dunga       ai   ,negative
Kuty bezmr rhnonaaaa   YE ALLAH ASS BEZAMEROOO AWR MUNFIQO SY PAKISTAN KI AWAM KI JANNN JLD SY JLD CHORA DY  ,negative
    Happy  sis may Allah live u long live Hamesha khush raho Allah pak ap ko har khushi de  ,neutral
Congratulations to All    MPs   Sabka Saath   Sabka Vikas   Sabka   ,positive
Raja Ram ko ni bhule To Vivekanand ji ko mt bhulo America tk k log unki speech kayal h   ,neutral
RSS ne    saal lagaye hain iss desh ki murkh janta   PhD bhi ho saktein hain   ko itihas aur vigyan padhan   ,negative
Did you call opposition   Is there any   They are a bunch of losers who doesn t even consider themselve   ,negative
Bhai     run to hamare yaha mohelle k ladke bana lete hai        Kheir   inshallha boys played well    ,negative
This is a ghor saazish of opposition   Kejri to insaaf ka devta hai   Ye sab BJP walo ki   ,negative
  Rafique   Q k ap k mutabik aj k bad bijli gae to is ka zimydaar me nahi hon ga    Ap aisy e temporary kaam kr k jaty hn janaab    ,negative
Bharat ke musalman darey huey nahi hai unhe tum jaise kayar lok darate hai,negative
  siddiqui Pagal ho Gaye ho kya BC BC tere Ghar me Gali Nahi samjhi jati ho mha   ,negative
Lahu may Bheegi Hui aasteen Jeet Gayi Chunav Haar gaye sab Machine Jeet Gayi Good evening all frie   ,positive
Aisee nahoosat phelai hai hamari team nay kay world cup mein teams one hundred say ooper janay ko teyar he nae hain  ,negative
     Haadi    Happy Birthday dear          May you live long     Allah bhout c khushion se nawaze aapko                     ,positive
     The great leader   such a sweet person   ye chehra mantri ka ni mukhmantri ka h g   chlte rho m   ,positive
Jee vaiya status ta theke amra dore nilam apnar love    o pure,positive
WTF have u gone mad guys      Former Indian cricketer     Chutiye Ho kya     tera baap h wo smjha         ,negative
Jo ram ka virodhi hai wo mit jata hai ravan jaisa maha bali mara gaya aur jo suppnakha ka hall hua wo sara sansar j   ,negative
itne chamchon ka saath rehete huve logon par koi assar nahi huva   kyunki jhoot aur farebi   fake news   ke   ,neutral
Tatti   Teri shakal ki tarah   ,negative
LANATULLAHI ALAL Kazibeen   Johooton par ALLAH ki Lanat   Chor ka gawah thaq   What a coincidence  ,negative
Kalu mama tum rote hi rehte ho yaha   hindu thelewale ki    muslim logo ne milkar pit pit ke hatya kar   ,negative
  Beliy    Shalwar Exactly sab chalta hai ups and downs they will play good cricket INSHALLAH,positive
Pucha    pocarick anunaaa   Jusko yung bata namin ang bagal   Excited na kami maging official Titas o   ,neutral
yuvaou ke chahete Mourya ji ko pradesh ki bhari jeet ke liye bahut bahut badhai our dher sari shubh kamnai,positive
  Gadhi ki aulad islam ko modi ke ane se jane se kuch fark nai padta islam kal bhi faila tha aaj bhi fela   ,negative
     meelan   happy follow friday        abiral     sntos    vai     Sh  ,neutral
     Khan    My Internet sucks   Not able to take a clear ss of this haseen insaan      BilalAbbasOnJeetoPakistan    khan,neutral
  Lae     AE Happy birthday sora   And those wings look good  ,positive
Sir Assam rifles best force phir ek bar Kashmir me bhejna chahiye      inke totte udd jay   ,negative
Fir dono ki matching krane me chunav aayog ko problem kyo h chunav aayog ka kya Kam h chunav krana,negative
This again proves that bjp is a gunda party Will she now apologise to congress n rahul gandhi I wish she doesn t   ,negative
Good night    Kuch Samj me aye to smaj jana frands   Wrna Bharta Mata ki jai     ,positive
  Biru jisa openar ajtak duniya may Nahi Dekha uski jisa openar India aggli    sall may nahi milega bi   ,neutral
vanakkam and congratulations   Happy to have you back   Jai Sriram   Vande bharata mataram,positive
Kya bat hai Wah bahot khub aisee jajba har hindustani aur har bachon mein hona jarur hai JaiHind Bharat Mata   ,positive
My dear sir jo bara TMC neta BJP se jog dekar party Ko kharap karta hai osko hum sob like nahi karta,negative
  TheFilm        ,neutral
Sab sahi that Aunty ji but Kya Kare emv ko aap jaise patrokaro ne sachai ko hara diya nahi to BJP   ,negative
Ab to bologe he jub election ho chuka     desh Modi ne to jo duboya wo duboya par tum jaise chatukaro ka bahut bada   ,negative
ICC  just            days go      All da best to all teams      Jo team best dega wohi   WC     ji   ,positive
  sanamre     rhe     teri   bhen           Deadly   Alive  nice,neutral
  ABVP is full of gawars jinka padhaai se koi naata nahi hai   JCBkikhudaai,negative
Yaadein mithai ke dibbe ki tarah hoti hai     ek baar khula toh sirf ek tukda nahi kha paoge       YearsOfYJHD   ,positive
   OMG    What a ride How I love these people and all the fans who made it so damn good Video by    ,positive
Bhul dikhe gi bhi nahi ki desh ki ye kharab halat ke liye purani congress sarkar modi ji se jiyada javadar he bhara   ,negative
visuddh congressi kyu Padha rha hai bakwas baatien jara jaan lo Ram ko pehle Ram jo muni vashist ki   ,negative
  Muslim parivar me bachha huwa   naam rakha Narendra Modi   Phir Islam ki darkar pe   Narendra Modi ban gaya Mohd    ,neutral
Congress ko bhi soft hindutvva se hatkar Gandhi Nehru ki clear vichar dhara par aana CHAHIYE,neutral
Ye moka b   j   p ko shayad ab kabhi nahi milega   Kyonki center me congress aayegi hi nahi   Lekin m   p   ,negative
are ajj to joot mat bolo modi bhakto modi   year pM Hai joot media photo Insaniyat par julam Karna band karo,negative
jay jagannath pm namsker desh khus honge jay jagannath darsan hoga   p m nanender modi ji,positive
Koi bhi gov ayega to     sal me sab chizo ka dam bdhe ga hi aaj jo     ka hai   sal bad      ,neutral
  R      Bukhari   TV bhi nhi torte   Champions trophy harne ke bad Jo toray thay woh kya thay phir  ,neutral
Maha moorkh andhe bhakt Satya kabhi nahi marta Hindi nahi aati kya   Ram Satya hai Iska arth a   ,negative
World cup jeeto naa jeeto pr dil jeeet lia Ajao bhai wapis Ajao awain he Ajao wapis Goli maro cup   ,positive
Jara enko koi samaghay aatangi ko aatabgi bolene per mughe aatangi bol rahe abhi kuchh din bolengi tune bum blast k   ,neutral
  WaterSavingTipsByStRamRahim  Dr MSG water is very precious for us  Sacha sauda sirsa ,positive
  Kash Lol yep June is the Best month of the year   ,neutral
Bahut acchi picture hai mam you are looking so beautiful in this picture and this outfit is looking in   ,positive
   Akkians iss pagal aurat    ko gaali mat do warna feminism card ready hoga iska typical bakri fan  hit toh  ,negative
   ankahi Don t worryHinduism cannot be removed or VanishedAdharma Ki Aaj tak jeet nahi hui hai    Log   ,negative
  Tabriz         you are my baybuhhh   was my fav line   ISL days were the best   whaaat,positive
Modi ji you are great mai apka bhkat hun apki madad chahiye please meri madad karo sir my contect no             ,positive
Koi sabut ya kalpanik story wale hindu dharam ki tarah bina fact ki baaten,positive
Love the fact that even after Badhai Ho   a roaring Success he still takes part in   TVF Shows  Thank You,positive
In journalist se mujhe sirf ek hi cheez kehna hai      Har andhere ke Baad sawera hai      Sarkarein ayengi aur jaeng   ,neutral
    Ji ma am vese to ap jpr aa hi rhe ho to kese bhul hayenge hm apko   ,neutral
Our Nawaz chor ghadar ke najayez awlad ho,negative
   Holding ur tongue so exhausting     Feeling like YOU NEVER SAY THE RIGHT SHIT ever to ANYONEE AHHHH I DONT GIVE A FUCK ARREST ME I  ,negative
DostonAssalaam o Alaikum   Good Evening   aap jante hai hindutva wadi sangthan ko Jay siya ram kahne se keyon parhez   ,negative
     My best friends dad just sent me this ,neutral
Band kr drama dream        use nhi kr payenge toh khelunga kya bc     tax kabhi kate ho       tax GSt sgst   ,negative
Congratulations honorable Prime Minister  Ji on super win   will proudly make united India more strong     Jaihind       latepost,positive
   THATS MY BEAUTIFUL DHOKEBAAZ WIFEY Y   ALL WE STAN ,negative
     apni maa ki kamai khane wale  Iska jawab de      wrna teri maa ki le lunha   ,negative
  official   Arjun sir aapne to original song ko bhi piche chod diya hai Thank you I   ,positive
Boy   Baby baba nahi tere equal ban jaunga Ladki patane mein Sanju ban jaunga Shaadi karne bole feminist ban jaaung   ,negative
  Raftaar   Fir se bata kaun wala Sri Ram BJP wala ya Hindu wala      Hume dar nahi   ,negative
  rathee  Bsdk Haan desh mein   crore Bangladeshi aur Rohingya bhi inhi log leke aaye hai desh ki   ,negative
     insan          Kaur            ,neutral
  Krishna  Kisi Badi Sajish ka hissa lag raha mujhe to ye Baad me Krishna ko Fake News felane wala saabit karenge,negative
Lekin tumhe matlb ki baat isliye pta nhi chlti kyoki t   ,negative
Jab job nahi de sakte tu program offer kiyun krwate ho   jobless   SE   SoftwareEngineer,negative
Sahi hai    Tum lalu ke supporter ho    Tumse aur umid bhi kya kar sakte hai    Jail me m   ,negative
SIR SAY TO SORRY FIRST OFF ALL YOU HAVE TO CHANGE YOUR SPEECH MANUFACTURER YES IT IS MANUFACTURER GROUND LEVEL   ,neutral
Lagta he kuch jyada hi jal gayi he hutye  Ki burnol kam nahi karega Bhai Baraf lagana   ,negative
   Kapil sir I m Bigggggggggggg fan and Salman and kat dono Ko best of luck   ,positive
Iftar ki transmission dekhen ge inshallah abi ibadat karnee he best of luck,positive
  gadkari  Congratulations sir   Well deserved it,positive
  Singh    My mum used to do this lovely Sabzi with gavar and Besan   Finger lickin good  ,positive
Greetings to dearest friend shri  ji on their birthday maa aashapura bless you with lots of love happ   ,positive
     lounge TONIGHT is Friday Night Live with jahsung   rocking the best of   Hiphop   Trap   Afrobeat   Dancehall and   Soca LADIES FREE TI  ,positive
Rotudu Wagle ha ha ha I am enjoying this even more than I enjoyed the election victory Parasite   ,negative
  PT    Rohatgi Ek baar apne pitaji se jake puchna ki galti gaali bakne wale ki h ya tere kaam gali khan   ,negative
Sikha kya tere bus ka hai hi nahi   Chutye se ghandu or ghandu se modi ka bhi baap nikla hai tu   Bha   ,negative
Phir bhi ye journalist en logon ke full pressers dekhatay hain Chor se haat milana fakhar samejte hain ,negative
Waise hume koi btayega ki rape cases badte kyu ja rahe h kya intejar kiya jata h ki masoob bacchiyo aur mahilao ke   ,neutral
that   s true   hehehehe best of luck diyan sa course mo you can finally fulfill your dream of becoming a playwright     ,positive
  NSharif  Chor ky bachy daly lutairy daku Sara paisy tho tum log bhag gai haramiyo,negative
Tumko izzat raas nahi aati nah     Hum grannies ko ignor karne ki bahut try kar rahe hain lekin tum log inn Manhoos   ,negative
Teri bhen ki chut mai ghus kye teri   ,negative
Saley tere jaise bhikhari ko kabhi apni aukat nahi bhulni chahiye samjha gadhey   ,negative
Ibleees jin ko khush karny k ley yeh bakwas likhe hy wohi is b gherat k bata rahy hen nothing is wrong   ,negative
  Baarish   What a show   The finest performance by    We missed you on screen but if this is what you   ,positive
Aisa keyon kah rahe hainin shaa Allah ham sab salaamat rahengen   Allah agle Ramzan se ham sab ko mulaqat Kare   Aameen  ,positive
But wo chhap karke girti hai That feeling is the epitome of obnoxious,neutral
Janta v modimay hai tabhi tum congressi chutiyo ko vote nahi diya unka v bhahi   ,negative
   fake accounts to bana loge par dard kahan se laoge  ,negative
C M Sir I am big fan of you Please sir develop my town Anand Nagar    ,positive
Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na   ,negative
HAMARE PRIYE CM NITISH KUMAR nd PM NARENDRA MODI KE gathbandan ki jeet ki Shirday se badhai Ek swa   ,neutral
  vidrohi Good Wish for the better Luck    vidrohi vaiya,positive
Ye   NitishKumar ab hero banne pe utaaru hain      seats BJP ki wajah se le gaye ho vats   BJP will play alone and win as well  ,neutral
     Sayss    says   happy bday fatima sorry late wish cuz ibadat ki raat thi toh abi free huwa dua zarur ki humesha khush rahou  ,positive
Kya Aap me  ke against bolna gunah hai Kyu aap ko rajyasabha ka ticket nhi diya gaya   ,neutral
I am your fan and never miss your film in jalsha movie ie Fande poriya boga kande re kelor kirtii just fata fati,positive
GooD M   rning pita  ji    Dhan Dhan Satguru Tera Hi Aasra   Bless me to keep u in my mind everytime   B   ,neutral
Tumhari sabha me Tumhari gandagi sun kar vote bjp ko diye soch Es aadami ko to bahut diyaa baap ko diya to jail ga   ,negative
you can imagine how i sing this song with kiay   HAHAHAHAHA,positive
Apna desh ko lekar movie kariye     E topic ishi time k liye achi hain,positive
hoy ang cute mu hehehehe it   s vv clear na u wont crush me back di naman na tayo moots anyway have a nice life    ,positive
HAPPY BIRTHDAY P FLUKE    I WISH YOU A GOOD HEALTH KHRAB MORE PROJECTS TO COME   HAVE A LIFE FULL OF BOUNTY MORE   ,positive
I m a bit late for     YearChallenge     HAPPY BIRTHDAY MY G     Insha Allah many more years to come filled with nothi   ,positive
Sale nallo ko free ka net mila hua apne ako bahot bada critics samjhne lagte h unhe ye nhi pata jo insan   ,negative
    I am so Proud that Among You Future Leaders of Pakistan There is So M   ,positive
  Salman Ranveer sachme good hai to her he wanted her he too cheated on Anushka who is blessed wt d best   Happy   ,positive
Telangana say inki isliye jalti hai hum in ko ghass nahi dalte inki daal nahi galti idar b   ,negative
Atal ji na jaisa hmara Desh ka gorav bdhaya onki hi raho pr h hmara PM Modi ji    ,positive
Rohit bhaiiiii    The way u keep India s side on every Friday in the Pakistani media It s praiseworthy    keep it up    ,positive
hello nadir bhai love from india yar aapka mai fan ho gya u love u so much,positive
Great win   NamoAgain People of India unterstands who is capable of PM Desh ab trakki ki rah pe a a gya hai Ha   ,positive
Chup saale bhagt ki aulad RSS ki nazayz aulad Haram khor abhi ka hai samjha   ,negative
     Wallpa   BABYBOY   Fondo en color azul de    Aristemo   Fondo   wallpaper   blue   joaqu   nbondoni ARISTEMO TU PAT  ,neutral
Agar adjast nahi hota to ham log Pakistan chale jate hmare purwajo ne Hin   ,negative
     feb ko bhi    jahazo ka jhund aya tha sirf   JF    ne maa chood di pory india ki hehehehehe   GayHind Whattttttttttt  ,negative
     k Ha to healthy rahenge to modi se achha koe nhi hai yogi Ji des nhi chla sakte Amit Shah achha hai,neutral
Ye jyadatar anti Modi log anti national kyun hote hai   Fir bola Pakistan chale jaao toh offend ho jaate hai,negative
  uk Shame no smart Alec Brexiteers told the public clearly what they meant by Brexit is B   ,neutral
  mangifera Libtards ko jalte dekhne k liye koi bhi bahana ho sahi hai    Waise tumhare Pakistan me imran khan bhikhari ho gaya hai    ,negative
   Well done Army Chief     Two Army officers to be PUNISHED over leaking sensitive information to State Enemies   Brig   ,neutral
konsa phal mehanga hai Aap mujhah Aik ka naam batayain ,neutral
  with   flawzz Sample dala hai majak udaya gaya to nahi dalni full video isliye    ,positive
Yes yes   A lungi without an underwear      ,neutral
Chutiye modi ki chaat chaatke tu idhar tak pohoch gaya saale sex change surgery wale unemployed ladke  ,negative
     MPAPJOINING      Ab Nahi Chaleg  ,neutral
   Only one week wait for bhaijan Fan Salman khan who s always ready to introduce new comers One biggest hits awaiting   ,positive
jai shree Ram     Har har mahdev     Amit shah Home Minister aa gaya hai     Jara vo bangal ki file   ,positive
  Gazi    Fikra mat kar Gaji Is baar tumhe yaha per Mandir jarur najar aayega Ye tu Hinduo ko Kafir b   ,negative
  chdry   I had that book in my first semester   To be honest I still love that book     ,positive
BJP ki jeet ki wajah sirf yahi thi ke opposition aur musalmano ke rehnuma musalmano me faile hue so called   ,negative
  Bea Iske zimmedar wo harami maulana aur algaowadi neta h jo apne bacchon ko foreign mein p   ,negative
Ye bjp IT cell me   congress wale kya kar rhe h   Kahin ye ek hi naami parivar ke toh nhi h teeno  ,negative
Media wale agar Congress se kadak sawal karle to woh BJP ke Dalal kehlate hai   Au   ,negative
     enside Good morning pyare logo,positive
Teri buddhe criminal ka to thik se khada vi nahi hota   ,negative
   Amethi me BJP leader ki hatya ka ATAL SENA ninda karti hai BJP evm ATAL SENA ke ksrykataon ki surakchha ki responsib  ,positive
EVM ke khilaaf ab Shashtra andolan ke siwai aur koi chara nahi       Moolwasiy   ,neutral
Agr nawaz shareef chor ni tha to Allah usko surkharoo kry aur agr chor tha to Ay Allah usy nishan e ibrat bna da,neutral
Part  Vote ke din kitne hain chan bhar bhi nahi jo jina parega wohi Jindagi Age badhte hue Peeche chalne lagi   ,neutral
   sharma Chal koi na ye gungun notification se pareshaan ho jayegi ab    chat mat kar yaha,neutral
  twt I Love You Suga    Thank you for your hard work        We always support BTS forever             Have a rest our lill meow   ,neutral
Rana bandri jhoot bol bol Teri shakal sour jesi ho gae baghairat admi Tere mian kanjar ne tex k paison   ,neutral
Yeah so thinks the latest spineless bootlicker   In fact before his comic TV show with NaMo the world d   ,negative
BIDESHI MEDIA KO KHARIDNE KI AUKAT NAHI AUR TAQUT NAHI ONLY JYADATAR INDIAN MEDIA PICHWARA CHATNE ME MAHIR HAI   ,negative
mere Bhai yah Shariyath tho pahele se hi india may sirf Muslims ke liyah hai aur rahegi inshallah    ,positive
   Virat   aapne kitne World Cup jite hai Queen Elizabeth    Jitni aapki   IPL trophy   Silence   viratkohliwithqueen   queene  ,neutral
  TejasswiPrakash   MisHaan r together in montage   ,neutral
Shame is a word unknown to you   I shouldn t even say shame on you   Lanat hai aap k mounh per wesey   ,negative
  Jai Shree Ram    Ramlala ham aayenge Mandir wahi banayenge  ,neutral
      India   amalfiyatchweek Meri JCB kismat hai lkin itni buri bhi nhi ki Tum muje Yatch pe na Lejao  ,negative
Oehle kya JHANDE GAAD rakhe hain Jaitely ne   Note Bandi fail GST Fail   Toh usse dobara Vitt Mantri kyon banaaya jaaye  ,negative
Bin pende ka lota tere jaise aadmi ko hi bolte hain bhagode saale smuggling kar ka   ,negative
Loooool no Aur bc duniya mei ek desh hai jisme liberal hona gaali hai,negative
sir jo siyasi daku he jaise nawaz shareef zardari enko aise tareek pe tareek deke chor dete k   ,negative
Ye modi ke chamche sudhrenge nhi modi agar zehar bhi dega ye kahenge aapne bhi to daru pilayi thi    ye   ,negative
  salar    baitanai    siab      Shetaan sift a   ,neutral
Bahut sunder saraahniya prashansaniya tatha abhinandniya prerak avismarniya vyaktitva ho aapko anant mangalmayi sub   ,positive
   Ap k liye jo bhi kahun km hai   Thanks for always be there in my hardships       you better know how to deal   ,positive
  va    Promo scene kab ayegi after shadhi before shadhi  ,neutral
This is one of our island   s greatest sporting successes   We don   t talk or celebrate her enough   She is a history ma   ,positive
  KPYadav    BJP Kp bhaiya zanta ko aapse bhut ummeed h aap h ki aap kam karoge orr modi ji k visvas   ,positive
   Royal   Bhargav  Sale kasai hadi narad tere jaiso ne hi to desh ki phle aisi tesi ki hinduo ko aaps m bhida kar or   ,negative
Are you saying H are not alpha   Are you saying Rjrsva is not alpha   Your bhagawan is not alpha   Targi is not alpha   Blasphemy  ,negative
  Humor  Ye behn ka loda Shahid Afridi Ko Janta hoga jo ki iska Abba h     Gautam gambhir Ko kyu janega   ,negative
  ,neutral
   No Easy Way Out Video Releases World Wide           Get Our New Album ITHACA     SonyMusic   theOrchard   spotify  ,neutral
khud ko oversmart smjhti h ye ladki dusron p bolti h or khud ko nae dekhti i m sure y   ,negative
       Good morning and Jay Mali samaj,neutral
     Hindu Devi   Devtaon ka apman sadhu   santo ko jail Hindu tyoharo pr ban mandiro pr aakram  ,negative
     Pak nahi khelta kia matlab is cricket ki waja sy pakistan sy football khtm hota ja rha   ,neutral
  ondisa           moses   ,neutral
  Rohatgi    MP    Kaa baat dire   ,neutral
Dhongacharyeji modiji ko news channel valo ne nhi desh ki rastravadi janta ne jitaya hai Vikash ki jit hui hai de   ,positive
     Larki If you are in relationship   Congrats dokha is with you    ,negative
Tumhe umeed na h na hogi na honi chiye vote b to ni di apni pyari coungress ko di h vote to umeed to unse hogi na,negative
Mla BJP k hain mayor BJP k hain nahi mp bhi BJP k the but koi bhi dhayan nahi deta pls look in this,negative
You have the best eye fir this my man,neutral
For some time Cricbuzz ne Mashrafe Mortaza ko loosing skipper likh diya tha    Inhe bhi believe nhi ho rha  ,negative
  n  Koi shonk nahin lekin aaj se roj likhunga jai Shri ram radhey radhey jai shri r   ,positive
     boi           Woho sir you are great Osm movie A  ,positive
     mk   NGK I was impressed by her acting  she was really bold and a perfect character   Vanathi the song Anbae   We we  ,positive
bhai kashmir se hi shuruwat kar diye hai     Jai shri ram  ,positive
  gopal    Kya betuka statement he bhaiya apka Akhir MP me to C   ,neutral
Badhai Badhai Badhai   Ji haan YOU are UNIQUE   Thanks   GOOD Morning   Happy Thursday   Happy and   Peacef   ,positive
  Khalid   H Muzhab ke nam per muslmano me nafrat phelana band karo ye iblis ka kam he mazhab konsa sahih konsa gha   ,negative
He is the biggest idiot india has ever seen   Dukan band kar aur sarak le futiye   Vote chaiye GA    U ko  ,negative
Isko lekar andolan suru kare   It is good time for connecting youths   You will have to form new Cong   ,positive
I love u anil sir n anupam sir hameshan   REGARDS Sanjeev Sharma Karnal Haryana,positive
   Kaka god se niche utaro na   Modi ji ki swearing ceremony dekhne jaana hai ,positive
Kuch bhi bolo I am proud of myself nice pic deer ke msg ke wajah se block waali chudaap aur bachhon waali harkat nHi ki     ,negative
Hoooo boy USofA You   re special ,neutral
Agar midiya kutta he tu is ko nahi dekhenga kiyo ke ushe rss she aur bjp she bahit piyar he ,neutral
tum log hindustan ki bheek ho    tum logo ka future imran khan ki gas pr tika tha jo ki uske p   ,negative
Heartiest greetings and congratulations Chowkidar Imandar MODI ji for your latest achievement and may god bless you sir,positive
  faiz  Kutte to sirf tere buddhe Ko hi puchenge   And you have gutts to call pc plastic when liter   ,negative
Left ke karyakata ab YouTube or Facebook par apna media channel banakar apne hi media karmi ko gaali d   ,negative
meena sing tu be kuch shrm kr bagwan ko bich mat la tujh jesi log Hindu Muslim ko lad   ,positive
Bad realy bad    but what about    killed in model town    you people are not human in fact butchers      lanti log,negative
Tum tu whore ho   Lifafe khud leti ho   Bkti dosron ko   Kuttiya humne tujh ko banga dekha hai ussko nhi    ,negative
Bilkul sehmat hain RSS aur BJP ke stand se  ,neutral
aapko bahut bahut badhayi aapki beti k achche marks aane k liye mehanti papa ki mehanti beti aur a   ,positive
Ap logow pe aj kal ho aram ka dallar band ya jo pakhtun k tabahee pe ap logow ko miltey tey is PTM   ,neutral
  lately i been loosing a lot of shit   Haha i still her this one nigga saying   are you ok    You been kinda off  ,neutral
  miths   Madam ko itni samajh Kahan hogi she is just typing nonsense based on some fake news  ,negative
  Rose Fact that you know the smell means YOU rich RICH   Some man deven know wah name so much less the smell a it      ,neutral
Sir jo gayi kal naroda me hua naroda ke mla balaram thavani ne jo aek mahila ko bich raste par tamac   ,negative
Wahaa bhi Achha acting tha   Check out his movie Good Time,positive
  national  Jo muslman ISS suar ke chhakkar me padega kebal barbaad Hoga sala Naya jinna banega bhol   ,negative
Pehle apni photo laga le fir dusro ko gyaan dena Aur haan context samajh ke jawaa   ,neutral
Yeh to chutiya nikla   Fake hype ke liye itna drama to chakki hi karwa sakta hai     ,negative
Team selection taik nahi Captain bhi   takke ka nahi players saare relo katte hafez imad shadab geniu   ,negative
Iss bhagoray lantee kutta shahbaz sharif say bolo ma k lun bayan bazi bandh kr wapas Pakistan as it lootta howa paisa wapas kr,negative
Koi Kejriwal ne bhi    seat laker BJP ko sbut diya tha tb tu nhi bola vo IITian h pdha likh   ,negative
Bahut jaldi ankhe khuli Aap logo ki na TV pe jakar debut me Hindu Muslim polarization ka   ,neutral
  INC       k bad jab      tak sab tv channel modi ki koi b news ni fikhate the naa un k interview   ,negative
I m sorry for that woh mujh se InshaAllah mein typo ho gaya tha edit ka option nhi hai iss liye aga   ,positive
   Salmaniaaaa Roarrrrrrr Only Just    Days Left For Biggest BlockBuster Of The Year   Bharat Let s Count Days in Thend Sty  ,neutral
Stupid idiot Congress ko hi suicide karneki jarurat he   Mamta ko bhi  ,neutral
     RHMED     Congress party ne issliye aap ke samuday Ko pichada hua rakhha itne saalo   ,neutral
Kewal RJd hi nahi sare pratipakshi ko yedi majbut hona hai to jativad tatha parivad bad se alag chalna hoga varna a   ,negative
To all Congress supporters Remember   maukamauka ad on star sports during cricket World Cup Keep your crackers for   ,positive
Guruji ki Sena karegi sabka beda paar             GauriShankarNamo   NamoAgain   film   India   FridayMotivation   ,negative
Pagol kuute ke samne roti dalna sahi nahi hai yeh sholay me thakur saab bolke geye the logbog    saal p   ,positive
Ye BAAP hai Ye SAANP hai Ye apne party ka PAAP hai Inko pade JHAAP hai Ab aaplog SAMAJDAR hai kon kis pic ko deno   ,negative
Delhi mein to aegi BJP hi   Ab janta ye last over ki lollipop khjli wal ke hi muh pe wapis fenk ke maregi  ,negative
Madam aj ke yuwa ne jab pakoda talne wali Sarkar ko chuna hai is tarah ki cheezen to hongi hi it   ,negative
Jai Hind     keep on doing Swachch Bharat Abhiyan   ,positive
Hehe welcome leela         The book fair brings a lot of memories mn    ,positive
     lg      when you send I love you to Karan instead of Kiran   ,neutral
  khan  Hamare Muslim dharm me jitni ourat ki izzat hai utna Kisi dharm me nahi hai apne modi j   ,positive
Aik aur azeem rehnuma jo kehtey hain k mr jaunga mgr Hyderabad main university nhi bnney dunga   Rehnuma ka ye level  ,negative
  Tu    Sun main ni Teri bahan jarur hogi   ar baar dancer buri n   ,positive
Hindu jagruti ke bina kuch bhi sambhav nahi he inka muqabla tabhi ho sakta he ,neutral
Sunny deol Hans raaj Hans Ravi kishen jaise log Mp ban Gaye wah modi ji wah Kya development hai kher sahab   ,negative
Pichale    din me   mob linching shanti dooto ne ki sab hindu mar hi gaye per news nahi bana but al takiya ke tahat   ,negative
LAUNDA SERIOUS Hai    the best moments in this show   Come on tweeps let s have a look on this epic web series    ,positive
itne imaandar log k sath aagaye aapdesh ko      anshan dikhakar aur Anna hazare   ,neutral
What a great thoughts of urs     Ur true leader of our nation other party leaders r fake in front of u     I salute u sirjee,positive
  Against   Me    desh se pyar karne ka ye matlab nahi ki desh me pal rahi   ,negative
  ,neutral
ye jitne bhi congress ke neta hain haram ka maal kha kha kar inki buddhi kharab ho gai hai inse modi ji ki   ,negative
Aaron finch ki wapsi jaise India me modi ki ek Josh Agya hai Australia me   akstar,positive
america ne ek trf iran s dosti tudwadi aur ab humse import krne ko b tayar nhi dotarfa mar pad rhi h   ,positive
All of a sudden lyrics of Bhulleya came in my mind    Such an underrated song     Dil to hy parinda asmaan ko maa   ,neutral
Janti nahi ho tou rate minus me hona chaheye tha   ,neutral
  dj   rocks         meri darling itna mat karwaya karo ki Apne ap ko hinjdde se mard samjhne Lago Mahole ka kyun l   ,negative
Pakistan high commissioner India me nahi hai kya wo iftar nahi rakhege kya aur ye to protocol hai un   ,neutral
Maryam khud dekho tum logo ne Pakistan pr kitna zulam kiya tha or kr rhy ho kuch sh   ,negative
Help for minority sir sab khushi se jina chahte hai sir hamare bharat ko abaad karo sir islaam ka saa   ,positive
            love day              AmitShah             ModiSwearingIn   ModiCabinet LIVE Modi cabinet portfolio      ,positive
   Method has always a positive by meditation and papa aap sath rh kr hume hamesha positive hi rkhna   SecretOfPositivity ht  ,positive
   Elementary days areeeee soo colorful  ,positive
Hahahahaha usse kaho jake tel leke aye take u ko tahl saku pakorey ki tarah      ,negative
  lastchance  P   jo ty a zd    enty m   j vzor  ,neutral
amit bhai aapko bhut bhut badhai aur subhkamnaye youtube par    milions subscribers hone par aap ese hi tarakki krt   ,positive
     SureshBabu s plan works well for   FalaknumaDas    VishwakSen,neutral
Insan kab mehmaan ban k jaane se inkaar karta hai   Apne mehmano ka qadr karo BJP ka mouthpiece b   ,neutral
Agr usko jail na bhejte to congress wale gala pkdte ki mod   ,negative
Bahut Hi Dukh Ho raha hai       ye kya ho gaya hai kya kanoon ka dar Bilku   ,neutral
